id,added,edited,beerdb_id,name,country,origin_state,origin_city,production,url,description,latitude,longitude,accuracy,image
73,2013-07-08 23:33:05.331201+00:00,2013-07-08 23:33:05.366835+00:00,,Bar Harbor Brewing Company,USA,Maine,Bar Harbor,,http://www.barharborbrewing.com/,,44.387500000000003,-68.204599999999999,interpolated,
74,2013-07-08 23:33:05.391792+00:00,2013-07-08 23:33:05.434184+00:00,,Bard's Tale Beer Company,USA,Missouri,Lee's Summit,,,,38.916899999999998,-94.394300000000001,rooftop,
75,2013-07-08 23:33:05.478883+00:00,2013-07-08 23:33:05.496676+00:00,,Barfer - das kleine Brauhaus,DEU,Baden-Wrttemberg,Ulm,,,,48.3979,9.9899000000000004,rooftop,
76,2013-07-08 23:33:05.512359+00:00,2013-07-08 23:33:05.566559+00:00,,Barley Brothers Brewery and Grill,USA,Arizona,Lake Havasu City,,,,34.470199999999998,-114.34999999999999,interpolated,
77,2013-07-08 23:33:05.606636+00:00,2013-07-08 23:33:05.633213+00:00,,Barley Creek Brewing,USA,Pennsylvania,Tannersville,,http://www.barleycreek.com/,"Located in Tannersville, right off route 80's exit 299 in between the Crossings Outlet Stores and Camelback Ski area (Camelbeach Water Park, Barley Creek is the Pocono Mountains' Original Brewpub and Restaurant, where you can always find great food, freshly brewed beer, a comfortable atmosphere, friendly people, and a unique place to kick back, relax and have a great time. Bring your friends, bring your family, bring your friends' families. We are open every day at 11:01am, and serve dinner till about 10pm. On Friday and Saturday we are serving dinner till about 11:00pm. The bar stays open a little longer (so you can finish your fun if you ordered food just before the kitchen closed) Cheers!",41.052300000000002,-75.335400000000007,approximate,
78,2013-07-08 23:33:05.646668+00:00,2013-07-08 23:33:05.663396+00:00,,Barley Island Brewing,USA,Indiana,Noblesville,,,,40.045299999999997,-86.015500000000003,rooftop,
79,2013-07-08 23:33:05.686689+00:00,2013-07-08 23:33:05.709233+00:00,,Barley John's Brewpub,USA,Minnesota,New Brighton,,,,45.036000000000001,-93.198400000000007,rooftop,
80,2013-07-08 23:33:05.746467+00:00,2013-07-08 23:33:05.766648+00:00,,Barley's #2 Smokehouse and Brewpub,USA,Ohio,Columbus,,,,39.974499999999999,-83.049000000000007,rooftop,
81,2013-07-08 23:33:05.810240+00:00,2013-07-08 23:33:05.813995+00:00,,Barley's Brewing #1,USA,Ohio,Columbus,,,,39.971899999999998,-83.002700000000004,rooftop,
82,2013-07-08 23:33:05.840004+00:00,2013-07-08 23:33:05.856299+00:00,,Barley's Casino & Brewing Company,USA,Nevada,Henderson,,,,36.072099999999999,-115.075,rooftop,
83,2013-07-08 23:33:05.869304+00:00,2013-07-08 23:33:05.917115+00:00,,Baron Brewing Company,USA,Washington,Seattle,,http://www.baronbeer.com/,"Mike Baker and Jeff Smiley founded Baron Brewing in the beginning of 2003. A brewery has been in the works for sometime. Lots of discussions on what if we had a brewery were had, over lots of good German beer. The opportunity came for us to travel to Germany to really get involved with the German brewing process and ideology - as well as sample the best beer on earth. After that trip, the direction of the brewery was set. German beer had to be re-discovered by the population. After many discussions on opening a brewery and a trip to Germany, the dream became reality. We found an existing brewery to purchase - Lunar Brewing. After purchasing Lunar and getting approved for all the necessary licensing, Baron is ready to go. On June 14th, the world of Seattle will have the chance to finally taste and purchase Baron Beer. The first style of many to be released is our flagship beer - Munich Lager.That is all for the history. We are growing on a daily basis and plan to be around for quite some time.",47.520299999999999,-122.312,interpolated,
84,2013-07-08 23:33:05.924041+00:00,2013-07-08 23:33:05.928209+00:00,,Barrel House Brewing Co.,USA,Ohio,Cincinnati,,http://www.barrelhouse.com,"Established as a brewpub in 1995 in the historic Over-The-Rhine neighborhood of Cincinnati, The BarrelHouse Brewing Company has since transitioned into a regionally distributed microbrewery offering an impressive selection of both innovative styles of ales and traditional lagers. Brewed and bottled in small batches with only honest ingredients, BarrelHouse beers are extremely fresh and exceptionally flavorful. Thank you for embracing our fiercely independent vision of a hand-crafted future for all! Operating as a brewpub from August 1995 until February 2005, The BarrelHouse Brewing Company recently relocated to our current location in the West End of downtown Cincinnati. We officially reopened with a completed expansion plan in April 2005. Our expansion included almost doubling our fermentation capacity as well as the addition of a brand new bottling line. Our first order of bottled beer hit Ohio area stores in June 2006 and we have subsequently begun to enter markets that were previously unavailable. The BarrelHouse Brewing Company brews on a 15 BBL brewhouse manufactured by Century. One BBL equals 31 gallons therefore; our beers are hand-crafted in 465 gallon batches. Our ales are ready after approximately fourteen days while our lagers are conditioned for upwards of six weeks. By brewing in small batches, our brewers are able to achieve an optimal level of quality control while creating a consistently flavorful product. While our brewing process is quite labor intensive, we believe that hand-crafting our beers sets us apart from the majority of breweries in the U.S. today. Our dedication is unparalleled and quite evident in the final packaged product.",39.113599999999998,-84.525999999999996,interpolated,
85,2013-07-08 23:33:05.935775+00:00,2013-07-08 23:33:05.942608+00:00,,Basil T's Brew Pub and Italian Grill,USA,New Jersey,Toms River,,,,39.976700000000001,-74.182900000000004,interpolated,
86,2013-07-08 23:33:05.967730+00:00,2013-07-08 23:33:05.977888+00:00,,Bass Brewers,GBR,Staffordshire,Burton-upon-Trent,,,,52.804600000000001,-1.6281000000000001,interpolated,
87,2013-07-08 23:33:05.997745+00:00,2013-07-08 23:33:06.012919+00:00,,Bavaria,COL,,Barranquilla,,http://www.bavaria.com.co,"Fundada en abril de 1889 Cervecería ÃƒÂguila tiene una capacidad de producción de 3.234.000 hectolitros de cerveza al año, con los cuales atiende los departamentos del Sucre, Magdalena, Atlántico, Bolívar, Guajira, Cesar y la Isla de San Andrés. Produce y distribuye las marcas ÃƒÂguila, Club Colombia, Costeñita, además de cerveza en barril; Agua Brisa en diferentes presentaciones y Pony Malta. Esta planta tiene su origen en la Cervecería Barranquilla que empieza operaciones el 10 de abril de 1913 y años más tarde, en 1933, se une a la Cervecería Bolívar, convirtiéndose en la Cervecería Barranquilla y Bolívar S.A. El 3 de marzo de 1967 la compañía tomó el nombre de Cervecería ÃƒÂguila S.A. En diciembre de 2002 se fusionó con Bavaria S.A. convirtiéndose en una planta estratégica para el proceso de exportaciones de la compañía. Desde octubre de 2005, Bavaria es parte de SABMiller, segunda cervecera mundial en volumen, con operaciones en cuatro continentes y una producción que supera los 170 millones de hectolitros de cerveza anuales en más de 170 marcas.",10.963900000000001,-74.796400000000006,approximate,
88,2013-07-08 23:33:06.031124+00:00,2013-07-08 23:33:06.055996+00:00,,Bavarian Barbarian Brewing Company,USA,Pennsylvania,Williamsport,,http://www.bavarianbarbarian.com,"Bavarian Barbarian Brewing Company is Williamsport's first production brewery since the 1950's. The brewery, which occupies 9,000 square feet at 429 W. 3rd St in Williamsport, Pennsylvania, was founded by Mike Hiller in July 2007.  Though a native of South Williamsport, Barbarian Chief, Mike Hiller, first entered the craft brewing industry in 1997 as an Account Services Associate for Legendary Distributors, Ltd., of Richmond, Virginia. After nearly a year of distributing beer, an opportunity arose for Mike to work as a brewer for Legend Brewing Company. Mike worked with five other brewers to perform duties at all levels of production including brewing, cellar work, cleaning and maintenance.  After nearly four years of service at Legend Brewing Company, Mike moved to Boston, MA, so his wife, Kira, could attend grad school. Tired of listening to him whine about how much he missed brewing, Kira gave him a home brewing kit as an anniversary gift. Mike began brewing whenever he could find the time. He developed the recipes for Hammerin' Ale, Headbangerz Brown Ale, Square Feet Wheat, Weldspatter I.P.A. and several other beers in five-gallon batches on his apartment's balcony.  Mike was also commissioned by friends and co-workers to brew beer for special occasions.  In fact, Square Feet Wheat was actually first brewed for an art gallery opening featuring works by the Barbarian's logo and label designer, Erick Thomas.  After reading Brewing Up a Business: Adventures in Entrepreneurship by Sam Calagione of Dogfish Head Brewery fame, Mike was inspired to start his own brewery. He spent eight months researching and writing a business plan. Another year was spent gathering support and revising his business plans. Thanks to the support of family, friends and other area businessmen who believed in Mike's dream, Bavarian Barbarian Brewing Company is now a reality.",41.238,-77.010300000000001,interpolated,
89,2013-07-08 23:33:06.075559+00:00,2013-07-08 23:33:06.096817+00:00,,Bayerische Staatsbrauerei Weihenstephan,DEU,Bayern,Freising,,,,48.395200000000003,11.7288,rooftop,
90,2013-07-08 23:33:06.153341+00:00,2013-07-08 23:33:06.177723+00:00,,Bayern Brewing,USA,Montana,Missoula,,,,46.872599999999998,-114.02,rooftop,
91,2013-07-08 23:33:06.217870+00:00,2013-07-08 23:33:06.230902+00:00,,"BBC Brewing Co., LLC",USA,Kentucky,Louisville,,http://www.bluegrassbrew.com,"Bluegrass Brewing Co is proud to be the largest microbrewery located in the state of Kentucky. Reaching back over one hundred years, the city of Louisville has a rich and complex brewing history; a history that has provided BBC with a strong foundation on which to build and grow. It is a challenge we enthusiastically look forward to everyday. Led by our fearless brew master David Pierce who has been brewing award winning BBC beers for over fourteen years, our brewing philosophy is an audacious style that allows us to work diligently with the entire palette of malts and hops. This diligence and discipline is carefully brought to every batch that is brewed at Bluegrass Brewing Co. To truly enjoy life you have to love what you doÃ¯Â¿Â½and we love brewing. Our sole focus relies on consistency and producing the best beer available. We hope that you will taste that bold style in every BBC beer that you drink. Enjoy great craft beer wherever you live and remember this most important piece of advice: Don't Buy Beer From Strangers . . . Support Your Local Brewery!",38.254600000000003,-85.740099999999998,rooftop,
92,2013-07-08 23:33:06.257675+00:00,2013-07-08 23:33:06.313018+00:00,,Beach Brewing,USA,Florida,Orlando,,,,28.5383,-81.379199999999997,approximate,
93,2013-07-08 23:33:06.341499+00:00,2013-07-08 23:33:06.374573+00:00,,Beach Chalet Brewery,USA,California,San Francisco,,,,37.769399999999997,-122.51000000000001,rooftop,
94,2013-07-08 23:33:06.420008+00:00,2013-07-08 23:33:06.433243+00:00,,Beamish & Crawford,IRL,,Cork,,,,51.896999999999998,-8.4769000000000005,geometric_center,
95,2013-07-08 23:33:06.452497+00:00,2013-07-08 23:33:06.495774+00:00,,Bear Republic Brewery,USA,California,Healdsburg,,http://www.bearrepublic.com/,,38.611199999999997,-122.871,interpolated,
96,2013-07-08 23:33:06.543533+00:00,2013-07-08 23:33:06.551326+00:00,,Beck's,DEU,,,,http://www.becks.de/,,,,,
97,2013-07-08 23:33:06.578813+00:00,2013-07-08 23:33:06.610743+00:00,,Beermann's Beerwerks BrewPub,USA,California,Lincoln,,,,38.891599999999997,-121.29300000000001,approximate,
98,2013-07-08 23:33:06.646325+00:00,2013-07-08 23:33:06.677640+00:00,,Belfast Bay Brewing Company,USA,Maine,Belfast,,http://www.belfastbaybrewing.com/,,44.429499999999997,-68.974999999999994,interpolated,
99,2013-07-08 23:33:06.724135+00:00,2013-07-08 23:33:06.733984+00:00,,Belhaven Brewery,GBR,Scotland,East Lothian,,,,55.997,-2.5097999999999998,geometric_center,
100,2013-07-08 23:33:06.773457+00:00,2013-07-08 23:33:06.839154+00:00,,Belize Brewing,BLZ,,Belize City,,,,17.497699999999998,-88.186700000000002,approximate,
101,2013-07-08 23:33:06.874694+00:00,2013-07-08 23:33:06.929087+00:00,,Bell's Brewery Inc.,USA,Michigan,Galesburg,,http://www.bellsbeer.com/,"In 2003, Bell's proudly opened a new production brewery in nearby Comstock, Michigan. The new brewery has now seen three major additions and encompasses 60,000 square feet of building on a 24 acre site The Quality Assurance department has thrived in the new facilities, implementing procedures and techniques that assure that Bell's is consistently putting out the very best beer possible. Total brewing capacity now stands at 140,000 bbls. At the Kalamazoo Avenue location, an historical rehabilitation has brought about a pleasant architectural change to the city landscape.  Our ongoing goal is to brew thoughtfully, creatively and artistically. We strive to bring an authentic and pleasant experience to all of our customers through our unique ales and beers. We look forward to sharing our beers with you.",42.284300000000002,-85.453800000000001,rooftop,
